0,7.361178177234251e-06
100,9.847383353189798e-08
200,8.699628573083373e-09
300,2.1927910154317942e-08
400,5.290493163556675e-07
500,5.312520201528059e-09
600,1.0251375748282499e-08
700,3.141074733647997e-09
800,1.9701544839989538e-09
900,2.2830489854186453e-07
1000,9.870667616596052e-10
1100,6.701916799300989e-10
1200,0.0003653196035884321
1300,37.22956085205078
1400,21.08987808227539
1500,90.48299407958984
1600,89.19023895263672
1700,87.88786315917969
1800,86.62733459472656
1900,85.45608520507812
2000,84.29151916503906
2100,83.14642333984375
2200,82.03823852539062
2300,80.96460723876953
2400,79.92311096191406
2500,78.91234588623047
2600,77.96244049072266
2700,77.017822265625
2800,76.08051300048828
2900,75.16300201416016
3000,74.28646850585938
3100,73.40930938720703
3200,72.53352355957031
3300,71.66825866699219
3400,70.81179809570312
3500,69.96186828613281
3600,69.11860656738281
3700,68.28033447265625
3800,67.44645690917969
3900,66.61575317382812
4000,65.78875732421875
4100,64.96455383300781
4200,64.14289855957031
4300,63.278289794921875
4400,62.48271179199219
4500,61.66656494140625
4600,60.85368347167969
4700,60.060791015625
4800,59.2545051574707
4900,58.451263427734375
