7300,Training Loss:,5.5995951697696e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
7400,Training Loss:,5.148975469637662e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
7500,Training Loss:,4.748197170556523e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
7600,Training Loss:,4.389865353005007e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
7700,Training Loss:,4.0679689846001565e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
7800,Training Loss:,3.777569509111345e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
7900,Training Loss:,3.514528361847624e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
8000,Training Loss:,3.275435301475227e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
8100,Training Loss:,3.057422873098403e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
8200,Training Loss:,2.858048173948191e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
8300,Training Loss:,2.6752208214020357e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
8400,Training Loss:,2.5071600248338655e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
8500,Training Loss:,2.3523251002188772e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
8600,Training Loss:,2.209378180850763e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
8700,Training Loss:,2.0771523850271478e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
8800,Training Loss:,1.954593972186558e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
8900,Training Loss:,1.8408154573990032e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
9000,Training Loss:,1.7350310372421518e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
9100,Training Loss:,1.6365363990189508e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
9200,Training Loss:,1.5447152691194788e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
9300,Training Loss:,1.4589960301236715e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
9400,Training Loss:,1.3788981050311122e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
9500,Training Loss:,1.3039678378845565e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
9600,Training Loss:,1.2337999578448944e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
9700,Training Loss:,1.1680273019010201e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
9800,Training Loss:,1.129627344198525e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
9900,Training Loss:,1.0488142834219616e-05,", Learning rate:",0.0008,", Number of training points (boundary):",4800,", Number of training points (interior):",10000,", VRAM allocated:",0,", VRAM reserved:",0
