0,0.004534235689789057
100,0.002887361915782094
200,0.0006931087118573487
300,0.0003234695759601891
400,0.00020978035172447562
500,0.00014723764616064727
600,0.00010618627857184038
700,8.509976032655686e-05
800,6.79626755299978e-05
900,5.9477228205651045e-05
1000,6.996489537414163e-05
1100,4.561321475193836e-05
1200,4.4060187065042555e-05
1300,6.714169285260141e-05
1400,0.00016007870726753026
1500,3.1233725167112425e-05
1600,3.255245246691629e-05
1700,2.695281546039041e-05
1800,0.00012456120748538524
1900,3.828408080153167e-05
2000,2.4484384994138964e-05
2100,2.21140817302512e-05
2200,1.8485941836843267e-05
2300,3.171476419083774e-05
2400,1.6899168258532882e-05
2500,2.0638904970837757e-05
2600,1.5216316569421906e-05
2700,1.546348721603863e-05
2800,1.376246837025974e-05
2900,1.3284090528031811e-05
3000,1.329149745288305e-05
3100,1.7874379409477115e-05
3200,2.6175386665272526e-05
3300,1.400917608407326e-05
3400,8.8844659330789e-05
3500,1.2248505299794488e-05
3600,1.1421372619224712e-05
3700,9.244330613000784e-06
3800,5.611439701169729e-05
3900,8.575398169341497e-06
4000,1.0463666512805503e-05
4100,3.134207508992404e-05
4200,8.410817827098072e-06
4300,1.879951378214173e-05
4400,2.345422763028182e-05
4500,9.203236913890578e-06
4600,1.2771581168635748e-05
4700,8.714687282918021e-06
4800,3.5619232221506536e-05
4900,2.7541935196495615e-05
5000,6.595085778826615e-06
5100,6.586207746295258e-06
5200,9.7687689049053e-06
5300,4.640202678274363e-05
5400,2.8787320843548514e-05
5500,1.2121884537918959e-05
5600,6.073317308619153e-06
5700,1.3344105354917701e-05
5800,6.607374871236971e-06
5900,4.86079716210952e-06
6000,2.1452151486300863e-05
6100,4.036959126096917e-06
6200,3.787893001572229e-05
6300,1.936384433065541e-05
6400,1.3356757335714065e-05
6500,7.899086085672025e-06
6600,4.642307885660557e-06
6700,3.0213064746931195e-05
6800,4.5907736421213485e-06
6900,7.057139100652421e-06
7000,4.766561687574722e-06
7100,6.110100002842955e-06
7200,1.2814189176424406e-05
7300,3.8073510495451046e-06
7400,1.2530052117654122e-05
7500,3.428979880482075e-06
7600,7.4772674452106e-06
7700,7.442377864208538e-06
7800,2.818811481120065e-05
7900,3.119343773505534e-06
8000,4.175376489001792e-06
8100,3.5222417409386253e-06
8200,3.2644684324623086e-06
8300,5.2667915042547975e-06
8400,2.6695813630794873e-06
8500,1.294779394811485e-05
8600,4.889616320724599e-06
8700,9.996514563681558e-06
8800,5.2513105401885696e-06
8900,6.5914182414417155e-06
9000,2.295608737767907e-06
9100,4.89748617837904e-06
9200,3.3134019759017974e-06
9300,8.525556040694937e-06
9400,1.0732718692452181e-05
9500,1.0287223631166853e-05
9600,1.9947532564401627e-05
9700,2.513028448447585e-06
9800,1.1049898603232577e-05
9900,3.6720791740663117e-06
