0,Training Loss:,0.013779591768980026,", Learning rate:",0.0001,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
100,Training Loss:,0.004306144081056118,", Learning rate:",0.0001,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
200,Training Loss:,0.0028128407429903746,", Learning rate:",0.0001,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
300,Training Loss:,0.002403927268460393,", Learning rate:",0.0001,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
400,Training Loss:,0.0021208140533417463,", Learning rate:",0.0001,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
500,Training Loss:,0.0019010681426152587,", Learning rate:",0.0001,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
600,Training Loss:,0.0017237936845049262,", Learning rate:",0.0001,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
700,Training Loss:,0.0015761468093842268,", Learning rate:",0.0001,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
800,Training Loss:,0.0014500892721116543,", Learning rate:",0.0001,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
900,Training Loss:,0.001340449322015047,", Learning rate:",0.0001,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
1000,Training Loss:,0.0012437652330845594,", Learning rate:",9.8e-05,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
1100,Training Loss:,0.0011592358350753784,", Learning rate:",9.8e-05,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
1200,Training Loss:,0.0010830655228346586,", Learning rate:",9.8e-05,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
1300,Training Loss:,0.0010142062092199922,", Learning rate:",9.8e-05,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
1400,Training Loss:,0.0009233938762918115,", Learning rate:",9.8e-05,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
1500,Training Loss:,0.0008699841564521194,", Learning rate:",9.8e-05,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
1600,Training Loss:,0.0010277905967086554,", Learning rate:",9.8e-05,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
1700,Training Loss:,0.0007321140146814287,", Learning rate:",9.8e-05,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
1800,Training Loss:,0.0006940524326637387,", Learning rate:",9.8e-05,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
1900,Training Loss:,0.0006592910503968596,", Learning rate:",9.8e-05,", Number of training points (boundary):",3000,", Number of training points (interior):",15000,", VRAM allocated:",0,", VRAM reserved:",0
